Name of Restaurant,City,Country Code,Day of week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
Samosorn Thai,Sydney,AU,5,10,0,21,0
Samosorn Thai,Sydney,AU,4,10,0,21,0
Samosorn Thai,Sydney,AU,3,10,0,21,0
Samosorn Thai,Sydney,AU,2,10,0,21,0
Samosorn Thai,Sydney,AU,1,10,0,21,0
Samosorn Thai,Sydney,AU,0,10,0,21,0
Sam's Bar-B-Que,San Jose,US,6,11,0,21,0
Sam's Bar-B-Que,San Jose,US,5,11,0,21,0
Sam's Bar-B-Que,San Jose,US,4,11,0,21,0
Sam's Bar-B-Que,San Jose,US,3,11,0,21,0
Sam's Bar-B-Que,San Jose,US,2,11,0,21,0
Sam's Bar-B-Que,San Jose,US,1,11,0,21,0
Sam's Bar-B-Que,San Jose,US,0,11,0,21,0
Sam's No. 3 - Downtown,Denver,US,6,7,0,22,0
Sam's No. 3 - Downtown,Denver,US,5,7,0,0,0
Sam's No. 3 - Downtown,Denver,US,4,5,30,0,0
Sam's No. 3 - Downtown,Denver,US,3,5,30,23,0
Sam's No. 3 - Downtown,Denver,US,2,5,30,22,0
Sam's No. 3 - Downtown,Denver,US,1,5,30,22,0
Sam's No. 3 - Downtown,Denver,US,0,5,30,22,0
Sam's Super Samwiches,Birmingham,US,5,7,0,15,0
Sam's Super Samwiches,Birmingham,US,4,6,0,16,0
Sam's Super Samwiches,Birmingham,US,3,6,0,16,0
Sam's Super Samwiches,Birmingham,US,2,6,0,16,0
Sam's Super Samwiches,Birmingham,US,1,6,0,16,0
Sam's Super Samwiches,Birmingham,US,0,6,0,16,0
Samson & Sophie,Brisbane,AU,6,6,0,16,0
Samson & Sophie,Brisbane,AU,5,6,0,16,0
Samson & Sophie,Brisbane,AU,4,6,0,16,0
Samson & Sophie,Brisbane,AU,3,6,0,16,0
Samson & Sophie,Brisbane,AU,2,6,0,16,0
Samson & Sophie,Brisbane,AU,1,6,0,16,0
Samson & Sophie,Brisbane,AU,0,6,0,16,0
Samurai Noodle,Houston,US,6,11,0,22,0
Samurai Noodle,Houston,US,5,11,0,3,0
Samurai Noodle,Houston,US,4,11,0,3,0
Samurai Noodle,Houston,US,3,11,0,0,0
Samurai Noodle,Houston,US,2,11,0,0,0
Samurai Noodle,Houston,US,1,11,0,0,0
Samurai Noodle,Houston,US,0,11,0,0,0
Samurai Noodle,Houston,US,6,11,30,21,0
Samurai Noodle,Houston,US,5,11,30,22,0
Samurai Noodle,Houston,US,4,11,0,22,0
Samurai Noodle,Houston,US,3,11,0,21,0
Samurai Noodle,Houston,US,2,11,0,21,0
Samurai Noodle,Houston,US,1,11,0,21,0
Samurai Noodle,Houston,US,0,11,0,21,0
Samurai Papa,Brooklyn,US,6,17,0,22,0
Samurai Papa,Brooklyn,US,6,12,0,15,0
Samurai Papa,Brooklyn,US,5,17,0,23,30
Samurai Papa,Brooklyn,US,5,12,0,15,0
Samurai Papa,Brooklyn,US,4,17,0,23,30
Samurai Papa,Brooklyn,US,4,12,0,15,0
Samurai Papa,Brooklyn,US,3,17,0,22,30
Samurai Papa,Brooklyn,US,3,12,0,15,0
Samurai Papa,Brooklyn,US,2,17,0,22,30
Samurai Papa,Brooklyn,US,2,12,0,15,0
Samurai Papa,Brooklyn,US,1,17,0,22,30
Samurai Papa,Brooklyn,US,1,12,0,15,0
Samurai Papa,Brooklyn,US,0,17,0,22,30
Samurai Papa,Brooklyn,US,0,12,0,15,0
San Carlo Cicchetti,London,GB,6,8,0,23,30
San Carlo Cicchetti,London,GB,5,8,0,23,30
San Carlo Cicchetti,London,GB,4,8,0,23,30
San Carlo Cicchetti,London,GB,3,8,0,23,30
San Carlo Cicchetti,London,GB,2,8,0,23,30
San Carlo Cicchetti,London,GB,1,8,0,23,30
San Carlo Cicchetti,London,GB,0,8,0,23,30
San Fernando Roasted Chicken,Seattle,US,6,11,0,21,0
San Fernando Roasted Chicken,Seattle,US,5,11,0,21,0
San Fernando Roasted Chicken,Seattle,US,4,9,0,22,0
San Fernando Roasted Chicken,Seattle,US,3,9,0,22,0
San Fernando Roasted Chicken,Seattle,US,2,9,0,22,0
San Fernando Roasted Chicken,Seattle,US,1,9,0,22,0
San Fernando Roasted Chicken,Seattle,US,0,9,0,21,0
San Jose Noodle,San Jose,US,6,10,0,21,0
San Jose Noodle,San Jose,US,5,10,0,21,0
San Jose Noodle,San Jose,US,4,10,0,21,0
San Jose Noodle,San Jose,US,3,10,0,21,0
San Jose Noodle,San Jose,US,2,10,0,21,0
San Jose Noodle,San Jose,US,0,10,0,21,0
San Telmo,Melbourne,AU,6,12,0,23,0
San Telmo,Melbourne,AU,5,12,0,23,0
San Telmo,Melbourne,AU,4,12,0,23,0
San Telmo,Melbourne,AU,3,12,0,23,0
San Telmo,Melbourne,AU,2,12,0,23,0
San Telmo,Melbourne,AU,1,12,0,23,0
San Telmo,Melbourne,AU,0,12,0,23,0
San Tung,San Francisco,US,6,17,0,21,30
San Tung,San Francisco,US,6,11,0,15,0
San Tung,San Francisco,US,5,17,0,21,30
San Tung,San Francisco,US,5,11,0,15,0
San Tung,San Francisco,US,4,17,0,21,30
San Tung,San Francisco,US,4,11,0,15,0
San Tung,San Francisco,US,3,17,0,21,30
San Tung,San Francisco,US,3,11,0,15,0
San Tung,San Francisco,US,1,17,0,21,30
San Tung,San Francisco,US,1,11,0,15,0
San Tung,San Francisco,US,0,17,0,21,30
San Tung,San Francisco,US,0,11,0,15,0
Sand Point Grill,Seattle,US,6,16,0,21,0
Sand Point Grill,Seattle,US,5,16,0,22,0
Sand Point Grill,Seattle,US,4,16,0,22,0
Sand Point Grill,Seattle,US,3,16,0,22,0
Sand Point Grill,Seattle,US,2,16,0,22,0
Sand Point Grill,Seattle,US,1,16,0,22,0
Sand Point Grill,Seattle,US,0,16,0,22,0
Sandovan's Restaurant & Lounge,Washington,US,6,13,0,2,0
Sandovan's Restaurant & Lounge,Washington,US,5,11,0,3,0
Sandovan's Restaurant & Lounge,Washington,US,4,11,0,3,0
Sandovan's Restaurant & Lounge,Washington,US,3,11,0,2,0
Sandovan's Restaurant & Lounge,Washington,US,2,11,0,2,0
Sandovan's Restaurant & Lounge,Washington,US,1,11,0,2,0
Sandovan's Restaurant & Lounge,Washington,US,0,16,0,2,0
Sandwich Max,Charlotte,US,6,11,0,19,0
Sandwich Max,Charlotte,US,5,11,0,21,0
Sandwich Max,Charlotte,US,4,10,30,21,0
Sandwich Max,Charlotte,US,3,10,30,21,0
Sandwich Max,Charlotte,US,2,10,30,21,0
Sandwich Max,Charlotte,US,1,10,30,21,0
Sandwich Max,Charlotte,US,0,10,30,21,0
Sandwich Shop,London,GB,6,6,0,19,0
Sandwich Shop,London,GB,5,6,0,19,0
Sandwich Shop,London,GB,4,5,30,19,0
Sandwich Shop,London,GB,3,5,30,19,0
Sandwich Shop,London,GB,2,5,30,19,0
Sandwich Shop,London,GB,1,5,30,19,0
Sandwich Shop,London,GB,0,5,30,19,0
Santa Fe Taqueria,San Jose,US,6,7,0,22,0
Santa Fe Taqueria,San Jose,US,5,7,0,22,0
Santa Fe Taqueria,San Jose,US,4,7,0,22,0
Santa Fe Taqueria,San Jose,US,3,7,0,22,0
Santa Fe Taqueria,San Jose,US,2,7,0,22,0
Santa Fe Taqueria,San Jose,US,1,7,0,22,0
Santa Fe Taqueria,San Jose,US,0,7,0,22,0
Santarpio's Pizza,Boston,US,6,12,0,23,0
Santarpio's Pizza,Boston,US,5,11,30,23,30
Santarpio's Pizza,Boston,US,4,11,30,23,30
Santarpio's Pizza,Boston,US,3,11,30,23,0
Santarpio's Pizza,Boston,US,2,11,30,23,0
Santarpio's Pizza,Boston,US,1,11,30,23,0
Santarpio's Pizza,Boston,US,0,11,30,23,0
"Santo Market, Inc.",San Jose,US,6,10,0,14,0
"Santo Market, Inc.",San Jose,US,5,9,0,18,0
"Santo Market, Inc.",San Jose,US,4,9,0,18,0
"Santo Market, Inc.",San Jose,US,3,9,0,18,0
"Santo Market, Inc.",San Jose,US,2,9,0,18,0
"Santo Market, Inc.",San Jose,US,1,9,0,18,0
"Santo Market, Inc.",San Jose,US,0,10,0,16,0
Santorini Estiatorio,Detroit,US,6,11,0,0,0
Santorini Estiatorio,Detroit,US,5,11,0,2,0
Santorini Estiatorio,Detroit,US,4,11,0,2,0
Santorini Estiatorio,Detroit,US,3,11,0,0,0
Santorini Estiatorio,Detroit,US,2,11,0,0,0
Santorini Estiatorio,Detroit,US,1,11,0,0,0
Santorini Restaurant,London,GB,6,12,30,23,0
Santorini Restaurant,London,GB,5,12,30,23,0
Santorini Restaurant,London,GB,4,12,30,23,0
Santorini Restaurant,London,GB,3,12,30,23,0
Santorini Restaurant,London,GB,2,12,30,23,0
Santorini Restaurant,London,GB,1,12,30,23,0
Santorini Restaurant,London,GB,0,12,30,23,0
Sapore Espresso Bar,Perth,AU,6,7,0,16,0
Sapore Espresso Bar,Perth,AU,5,7,0,16,0
Sapore Espresso Bar,Perth,AU,4,7,0,16,0
Sapore Espresso Bar,Perth,AU,3,7,0,16,0
Sapore Espresso Bar,Perth,AU,2,7,0,16,0
Sapore Espresso Bar,Perth,AU,1,7,0,16,0
Sapore Espresso Bar,Perth,AU,0,7,0,16,0
Sapori D'Italia,Glasgow,GB,6,12,0,22,0
Sapori D'Italia,Glasgow,GB,5,12,0,22,0
Sapori D'Italia,Glasgow,GB,4,12,0,22,0
Sapori D'Italia,Glasgow,GB,3,12,0,22,0
Sapori D'Italia,Glasgow,GB,2,12,0,22,0
Sapori Trattoria,Chicago,US,6,15,0,22,0
Sapori Trattoria,Chicago,US,5,16,0,23,0
Sapori Trattoria,Chicago,US,4,16,30,23,0
Sapori Trattoria,Chicago,US,3,16,30,22,0
Sapori Trattoria,Chicago,US,2,16,30,22,0
Sapori Trattoria,Chicago,US,1,16,30,22,0
Sapori Trattoria,Chicago,US,0,16,30,22,0
Saporitalia,London,GB,6,12,0,23,0
Saporitalia,London,GB,5,12,0,23,0
Saporitalia,London,GB,4,12,0,23,0
Saporitalia,London,GB,3,12,0,23,0
Saporitalia,London,GB,2,12,0,23,0
Saporitalia,London,GB,1,12,0,23,0
Saporitalia,London,GB,0,12,0,23,0
Sapporo Teppanyaki,Glasgow,GB,6,12,0,22,30
Sapporo Teppanyaki,Glasgow,GB,5,12,0,23,0
Sapporo Teppanyaki,Glasgow,GB,4,12,0,23,0
Sapporo Teppanyaki,Glasgow,GB,3,12,0,23,0
Sapporo Teppanyaki,Glasgow,GB,2,12,0,23,0
Sapporo Teppanyaki,Glasgow,GB,1,12,0,23,0
Sapporo Teppanyaki,Glasgow,GB,0,12,0,23,0
Saramago at the CCA,Glasgow,GB,6,12,0,0,0
Saramago at the CCA,Glasgow,GB,5,10,0,1,0
Saramago at the CCA,Glasgow,GB,4,10,0,1,0
Saramago at the CCA,Glasgow,GB,3,10,0,0,0
Saramago at the CCA,Glasgow,GB,2,10,0,0,0
Saramago at the CCA,Glasgow,GB,1,10,0,0,0
Saramago at the CCA,Glasgow,GB,0,10,0,0,0
Sardo,London,GB,5,18,0,23,0
Sardo,London,GB,4,18,0,23,0
Sardo,London,GB,4,12,0,15,0
Sardo,London,GB,3,18,0,23,0
Sardo,London,GB,3,12,0,15,0
Sardo,London,GB,2,18,0,23,0
Sardo,London,GB,2,12,0,15,0
Sardo,London,GB,1,18,0,23,0
Sardo,London,GB,1,12,0,15,0
Sardo,London,GB,0,18,0,23,0
Sardo,London,GB,0,12,0,15,0
Sarti,Glasgow,GB,6,11,0,22,0
Sarti,Glasgow,GB,5,10,0,23,30
Sarti,Glasgow,GB,4,10,0,23,30
Sarti,Glasgow,GB,3,10,0,22,30
Sarti,Glasgow,GB,2,10,0,22,30
Sarti,Glasgow,GB,1,10,0,22,30
Sarti,Glasgow,GB,0,10,0,22,30
Sarti,Melbourne,AU,5,18,0,2,0
Sarti,Melbourne,AU,4,18,0,2,0
Sarti,Melbourne,AU,4,12,0,15,0
Sarti,Melbourne,AU,3,18,0,2,0
Sarti,Melbourne,AU,3,12,0,15,0
Sarti,Melbourne,AU,2,18,0,2,0
Sarti,Melbourne,AU,2,12,0,15,0
Sarti,Melbourne,AU,1,18,0,2,0
Sarti,Melbourne,AU,1,12,0,15,0
Sarti,Melbourne,AU,0,18,0,2,0
Sarti,Melbourne,AU,0,12,0,15,0
Sarto's,Denver,US,6,17,0,22,0
Sarto's,Denver,US,6,10,0,14,0
Sarto's,Denver,US,5,17,0,22,0
Sarto's,Denver,US,5,10,0,14,0
Sarto's,Denver,US,4,17,0,22,0
Sarto's,Denver,US,3,17,0,22,0
Sarto's,Denver,US,2,17,0,22,0
Sarto's,Denver,US,1,17,0,22,0
Sarto's,Denver,US,0,17,0,22,0
"Sassafras American Eatery, Capitol Hill",Denver,US,6,8,0,14,30
"Sassafras American Eatery, Capitol Hill",Denver,US,5,8,0,14,30
"Sassafras American Eatery, Capitol Hill",Denver,US,4,7,0,14,30
"Sassafras American Eatery, Capitol Hill",Denver,US,3,7,0,14,30
"Sassafras American Eatery, Capitol Hill",Denver,US,2,7,0,14,30
"Sassafras American Eatery, Capitol Hill",Denver,US,1,7,0,14,30
"Sassafras American Eatery, Capitol Hill",Denver,US,0,7,0,14,30
Sassafras American Eatery,Denver,US,6,8,0,14,30
Sassafras American Eatery,Denver,US,5,8,0,14,30
Sassafras American Eatery,Denver,US,4,7,0,14,30
Sassafras American Eatery,Denver,US,3,7,0,14,30
Sassafras American Eatery,Denver,US,2,7,0,14,30
Sassafras American Eatery,Denver,US,1,7,0,14,30
Sassafras American Eatery,Denver,US,0,7,0,14,30
Sassellas Bar & Bistro,Perth,AU,6,10,30,16,0
Sassellas Bar & Bistro,Perth,AU,5,10,30,16,0
Sassellas Bar & Bistro,Perth,AU,4,10,30,20,0
Sassellas Bar & Bistro,Perth,AU,3,10,30,20,0
Sassellas Bar & Bistro,Perth,AU,2,10,30,20,0
Sassellas Bar & Bistro,Perth,AU,1,10,30,20,0
Sassellas Bar & Bistro,Perth,AU,0,10,30,20,0
Sassy's On The Swan,Perth,AU,6,7,0,22,30
Sassy's On The Swan,Perth,AU,5,7,0,22,30
Sassy's On The Swan,Perth,AU,4,7,0,22,30
Sassy's On The Swan,Perth,AU,3,7,0,22,30
Sassy's On The Swan,Perth,AU,2,7,0,22,30
Sassy's On The Swan,Perth,AU,1,7,0,22,30
Sassy's On The Swan,Perth,AU,0,7,0,22,30
Sassy's Red Cafe,Sydney,AU,6,10,0,18,0
Sassy's Red Cafe,Sydney,AU,5,9,30,18,30
Sassy's Red Cafe,Sydney,AU,4,9,30,18,30
Sassy's Red Cafe,Sydney,AU,3,9,30,21,0
Sassy's Red Cafe,Sydney,AU,2,9,30,18,30
Sassy's Red Cafe,Sydney,AU,1,9,30,18,30
Sassy's Red Cafe,Sydney,AU,0,9,30,18,30
Satay House,London,GB,6,18,0,23,0
Satay House,London,GB,6,12,0,15,0
Satay House,London,GB,5,18,0,23,0
Satay House,London,GB,5,12,0,15,0
Satay House,London,GB,4,18,0,23,0
Satay House,London,GB,4,12,0,15,0
Satay House,London,GB,3,18,0,23,0
Satay House,London,GB,3,12,0,15,0
Satay House,London,GB,2,18,0,23,0
Satay House,London,GB,2,12,0,15,0
Satay House,London,GB,1,18,0,23,0
Satay House,London,GB,1,12,0,15,0
Satay House,London,GB,0,18,0,23,0
Satay House,London,GB,0,12,0,15,0
Satay Kitchen,Waramanga,AU,6,17,0,21,30
Satay Kitchen,Waramanga,AU,5,17,0,22,0
Satay Kitchen,Waramanga,AU,4,17,0,22,0
Satay Kitchen,Waramanga,AU,3,17,0,22,0
Satay Kitchen,Waramanga,AU,2,17,0,21,30
Satay Kitchen,Waramanga,AU,1,17,0,21,30
Satchel's on 6th,Denver,US,6,10,0,14,0
Satchel's on 6th,Denver,US,5,17,0,23,30
Satchel's on 6th,Denver,US,4,16,0,23,30
Satchel's on 6th,Denver,US,3,16,0,22,0
Satchel's on 6th,Denver,US,2,16,0,22,0
Satchel's on 6th,Denver,US,1,16,0,22,0
Satchmo Cafe,North Perth,AU,6,8,0,16,0
Satchmo Cafe,North Perth,AU,5,7,0,17,0
Satchmo Cafe,North Perth,AU,4,7,0,17,0
Satchmo Cafe,North Perth,AU,3,7,0,17,0
Satchmo Cafe,North Perth,AU,2,7,0,17,0
Satchmo Cafe,North Perth,AU,1,7,0,17,0
Satchmo Cafe,North Perth,AU,0,7,0,17,0
Sate Asian Grill,Boston,US,4,10,30,14,0
Sate Asian Grill,Boston,US,3,10,30,14,0
Sate Asian Grill,Boston,US,2,10,30,14,0
Sate Asian Grill,Boston,US,1,10,30,14,0
Sate Asian Grill,Boston,US,0,10,30,14,0
Satterfield's Restaurant,Birmingham,US,5,5,30,22,0
Satterfield's Restaurant,Birmingham,US,4,5,30,22,0
Satterfield's Restaurant,Birmingham,US,3,5,30,21,0
Satterfield's Restaurant,Birmingham,US,2,5,30,21,0
Satterfield's Restaurant,Birmingham,US,1,5,30,21,0
Satterfield's Restaurant,Birmingham,US,0,5,30,21,0
Sauce - Belden,San Francisco,US,6,17,0,1,0
Sauce - Belden,San Francisco,US,5,17,0,1,0
Sauce - Belden,San Francisco,US,4,11,30,1,0
Sauce - Belden,San Francisco,US,3,11,30,1,0
Sauce - Belden,San Francisco,US,2,11,30,1,0
Sauce - Belden,San Francisco,US,1,11,30,1,0
Sauce - Belden,San Francisco,US,0,11,30,1,0
Sauceman's,Charlotte,US,5,11,0,21,0
Sauceman's,Charlotte,US,4,11,0,21,0
Sauceman's,Charlotte,US,3,11,0,18,0
Sauceman's,Charlotte,US,2,11,0,18,0
Sauceman's,Charlotte,US,1,11,0,18,0
Sauceman's,Charlotte,US,0,11,0,18,0
Saucy Porka,Chicago,US,4,8,0,16,0
Saucy Porka,Chicago,US,3,8,0,16,0
Saucy Porka,Chicago,US,2,8,0,16,0
Saucy Porka,Chicago,US,1,8,0,16,0
Saucy Porka,Chicago,US,0,8,0,16,0
Sauma,Perth,AU,6,11,30,22,30
Sauma,Perth,AU,5,11,30,22,30
Sauma,Perth,AU,4,11,30,22,30
Sauma,Perth,AU,3,11,30,22,30
Sauma,Perth,AU,2,17,0,22,0
Sauma,Perth,AU,1,17,0,22,0
Savor Cafe & Catering,Charlotte,US,5,16,0,22,0
Savor Cafe & Catering,Charlotte,US,5,11,0,15,0
Savor Cafe & Catering,Charlotte,US,4,16,0,22,0
Savor Cafe & Catering,Charlotte,US,4,11,0,15,0
Savor Cafe & Catering,Charlotte,US,3,16,0,22,0
Savor Cafe & Catering,Charlotte,US,3,11,0,15,0
Savor Cafe & Catering,Charlotte,US,2,16,0,22,0
Savor Cafe & Catering,Charlotte,US,2,11,0,15,0
Savor Cafe & Catering,Charlotte,US,1,11,0,15,0
Savor Cafe & Catering,Charlotte,US,0,11,0,15,0
Savvor Restaurant and Lounge,Boston,US,5,17,0,22,30
Savvor Restaurant and Lounge,Boston,US,4,17,0,22,30
Savvor Restaurant and Lounge,Boston,US,3,17,0,22,30
Savvor Restaurant and Lounge,Boston,US,2,17,0,22,30
Savvor Restaurant and Lounge,Boston,US,1,17,0,22,30
Sawa Sushi,Las Vegas,US,6,11,0,22,0
Sawa Sushi,Las Vegas,US,5,11,0,23,0
Sawa Sushi,Las Vegas,US,4,11,0,23,0
Sawa Sushi,Las Vegas,US,3,11,0,22,0
Sawa Sushi,Las Vegas,US,2,11,0,22,0
Sawa Sushi,Las Vegas,US,1,11,0,22,0
Sawa Sushi,Las Vegas,US,0,11,0,22,0
Sawadee,Auckland,NZ,6,11,0,0,0
Sawadee,Auckland,NZ,5,11,0,0,0
Sawadee,Auckland,NZ,4,11,0,0,0
Sawadee,Auckland,NZ,3,11,0,0,0
Sawadee,Auckland,NZ,2,11,0,0,0
Sawadee,Auckland,NZ,1,17,0,0,0
Sawadee,Auckland,NZ,0,17,0,23,30
Saw's Soul Kitchen,Birmingham,US,6,11,0,20,0
Saw's Soul Kitchen,Birmingham,US,5,11,0,20,0
Saw's Soul Kitchen,Birmingham,US,4,11,0,20,0
Saw's Soul Kitchen,Birmingham,US,3,11,0,20,0
Saw's Soul Kitchen,Birmingham,US,2,11,0,20,0
Saw's Soul Kitchen,Birmingham,US,1,11,0,20,0
Saw's Soul Kitchen,Birmingham,US,0,11,0,20,0
Scalini Restaurant,London,GB,6,19,0,23,30
Scalini Restaurant,London,GB,6,12,0,3,0
Scalini Restaurant,London,GB,5,12,0,3,0
Scalini Restaurant,London,GB,4,12,0,3,0
Scalini Restaurant,London,GB,3,12,0,3,0
Scalini Restaurant,London,GB,2,12,0,3,0
Scalini Restaurant,London,GB,1,12,0,3,0
Scalini Restaurant,London,GB,0,12,0,3,0
Scampo,Boston,US,6,11,30,22,0
Scampo,Boston,US,5,11,30,23,0
Scampo,Boston,US,4,11,30,23,0
Scampo,Boston,US,3,11,30,23,0
Scampo,Boston,US,2,11,30,22,0
Scampo,Boston,US,1,11,30,22,0
Scampo,Boston,US,0,11,30,22,0
Scandinavian Kitchen,London,GB,6,10,0,16,0
Scandinavian Kitchen,London,GB,5,10,0,18,0
Scandinavian Kitchen,London,GB,4,8,0,19,0
Scandinavian Kitchen,London,GB,3,8,0,19,0
Scandinavian Kitchen,London,GB,2,8,0,19,0
Scandinavian Kitchen,London,GB,1,8,0,19,0
Scandinavian Kitchen,London,GB,0,8,0,19,0
Scarlet Oak,Washington,US,6,10,0,23,0
Scarlet Oak,Washington,US,5,10,0,1,0
Scarlet Oak,Washington,US,4,11,30,1,0
Scarlet Oak,Washington,US,3,15,30,0,0
Scarlet Oak,Washington,US,2,15,30,0,0
Scarlet Oak,Washington,US,1,15,30,0,0
Scarlet Oak,Washington,US,0,15,30,0,0
Scarlett Restaurant,Sydney,AU,6,17,30,21,0
Scarlett Restaurant,Sydney,AU,6,7,30,10,30
Scarlett Restaurant,Sydney,AU,5,17,30,21,0
Scarlett Restaurant,Sydney,AU,5,7,30,10,30
Scarlett Restaurant,Sydney,AU,4,17,30,21,0
Scarlett Restaurant,Sydney,AU,4,6,30,10,0
Scarlett Restaurant,Sydney,AU,3,17,30,21,0
Scarlett Restaurant,Sydney,AU,3,6,30,10,0
Scarlett Restaurant,Sydney,AU,2,17,30,21,0
Scarlett Restaurant,Sydney,AU,2,6,30,10,0
Scarlett Restaurant,Sydney,AU,1,17,30,21,0
Scarlett Restaurant,Sydney,AU,1,6,30,10,0
Scarlett Restaurant,Sydney,AU,0,17,30,21,0
Scarlett Restaurant,Sydney,AU,0,6,30,10,0
Scarpetta,Las Vegas,US,6,17,30,23,0
Scarpetta,Las Vegas,US,5,17,30,23,0
Scarpetta,Las Vegas,US,4,17,30,23,0
Scarpetta,Las Vegas,US,3,17,30,23,0
Scarpetta,Las Vegas,US,2,17,30,23,0
Scarpetta,Las Vegas,US,1,17,30,23,0
Scarpetta,Las Vegas,US,0,17,30,23,0
Schilling,New York,US,6,16,0,22,0
Schilling,New York,US,6,12,0,15,0
Schilling,New York,US,5,16,0,22,0
Schilling,New York,US,5,12,0,15,0
Schilling,New York,US,4,16,0,22,0
Schilling,New York,US,4,12,0,15,0
Schilling,New York,US,3,16,0,22,0
Schilling,New York,US,3,12,0,15,0
Schilling,New York,US,2,16,0,22,0
Schilling,New York,US,2,12,0,15,0
Schilling,New York,US,1,16,0,22,0
Schilling,New York,US,1,12,0,15,0
Schilling,New York,US,0,16,0,22,0
Schilling,New York,US,0,12,0,15,0
Schmidt's,San Francisco,US,6,17,0,22,0
Schmidt's,San Francisco,US,6,10,0,14,0
Schmidt's,San Francisco,US,5,17,0,22,0
Schmidt's,San Francisco,US,5,10,0,14,0
Schmidt's,San Francisco,US,4,17,0,22,0
Schmidt's,San Francisco,US,3,17,0,22,0
Schmidt's,San Francisco,US,2,17,0,22,0
Schmidt's,San Francisco,US,1,17,0,22,0
Schmidt's,San Francisco,US,0,17,0,22,0
Schmooze,Liverpool,GB,6,12,0,21,30
Schmooze,Liverpool,GB,5,12,0,21,30
Schmooze,Liverpool,GB,4,12,0,21,30
Schmooze,Liverpool,GB,3,17,0,21,30
Schmooze,Liverpool,GB,3,12,0,14,30
Schmooze,Liverpool,GB,2,17,0,21,30
Schmooze,Liverpool,GB,2,12,0,14,30
Schmooze,Liverpool,GB,1,17,0,21,30
Schmooze,Liverpool,GB,1,12,0,14,30
Schmooze,Liverpool,GB,0,17,0,21,30
Schmooze,Liverpool,GB,0,12,0,14,30
Schnitz,Melbourne,AU,6,10,30,21,0
Schnitz,Melbourne,AU,5,10,30,22,30
Schnitz,Melbourne,AU,4,10,30,22,30
Schnitz,Melbourne,AU,3,10,30,22,30
Schnitz,Melbourne,AU,2,10,30,21,0
Schnitz,Melbourne,AU,1,10,30,21,0
Schnitz,Melbourne,AU,0,10,30,21,0
Schnitz,Phillip,AU,6,11,0,20,0
Schnitz,Phillip,AU,5,11,0,21,0
Schnitz,Phillip,AU,4,11,0,21,0
Schnitz,Phillip,AU,3,11,0,20,0
Schnitz,Phillip,AU,2,11,0,20,0
Schnitz,Phillip,AU,1,11,0,20,0
Schnitz,Phillip,AU,0,11,0,20,0
Schooner Exact Brewing Company,Seattle,US,6,10,0,22,0
Schooner Exact Brewing Company,Seattle,US,5,10,0,22,0
Schooner Exact Brewing Company,Seattle,US,4,11,0,22,0
Schooner Exact Brewing Company,Seattle,US,3,11,0,22,0
Schooner Exact Brewing Company,Seattle,US,2,11,0,22,0
Schooner Exact Brewing Company,Seattle,US,1,11,0,22,0
Schooner Exact Brewing Company,Seattle,US,0,11,0,22,0
Scofflaw,Chicago,US,6,11,0,2,0
Scofflaw,Chicago,US,5,11,0,3,0
Scofflaw,Chicago,US,4,17,0,2,0
Scofflaw,Chicago,US,3,17,0,2,0
Scofflaw,Chicago,US,2,17,0,2,0
Scofflaw,Chicago,US,1,17,0,2,0
Scofflaw,Chicago,US,0,17,0,2,0
Scollay Square,Boston,US,6,10,0,21,0
Scollay Square,Boston,US,5,11,0,22,0
Scollay Square,Boston,US,4,17,0,22,0
Scollay Square,Boston,US,4,12,0,14,0
Scollay Square,Boston,US,3,17,0,22,0
Scollay Square,Boston,US,3,12,0,14,0
Scollay Square,Boston,US,2,17,0,21,0
Scollay Square,Boston,US,2,12,0,14,0
Scollay Square,Boston,US,1,17,0,21,0
Scollay Square,Boston,US,1,12,0,14,0
Scollay Square,Boston,US,0,17,0,21,0
Scollay Square,Boston,US,0,12,0,14,0
Scoma's Restaurant,San Francisco,US,6,11,30,22,0
Scoma's Restaurant,San Francisco,US,5,11,30,22,30
Scoma's Restaurant,San Francisco,US,4,11,30,22,30
Scoma's Restaurant,San Francisco,US,3,11,30,22,0
Scoma's Restaurant,San Francisco,US,2,11,30,22,0
Scoma's Restaurant,San Francisco,US,1,11,30,22,0
Scoma's Restaurant,San Francisco,US,0,11,30,22,0
Scone Crazy,Perth,AU,6,11,0,16,0
Scone Crazy,Perth,AU,5,7,30,12,30
Scone Crazy,Perth,AU,4,17,0,21,0
Scone Crazy,Perth,AU,0,18,0,21,0
Scoozi Newbury,Boston,US,6,11,0,22,0
Scoozi Newbury,Boston,US,5,11,0,23,0
Scoozi Newbury,Boston,US,4,11,0,23,0
Scoozi Newbury,Boston,US,3,11,0,23,0
Scoozi Newbury,Boston,US,2,11,0,22,0
Scoozi Newbury,Boston,US,1,11,0,22,0
Scoozi Newbury,Boston,US,0,11,0,22,0
Scopa,Boston,US,6,12,0,22,0
Scopa,Boston,US,5,12,0,23,0
Scopa,Boston,US,4,12,0,23,0
Scopa,Boston,US,3,12,0,22,0
Scopa,Boston,US,2,12,0,22,0
Scopa,Boston,US,1,12,0,22,0
Scopa,Boston,US,0,12,0,22,0
Scotia Bar,Glasgow,GB,6,12,30,0,0
